hashed_userid,masked_username,location,following,followers,totaltweets,usercreateddt,tweetid,tweetcreatedts,retweetcount,text,hashtags,language,favorite_count,is_retweet,original_tweet_id,in_reply_to_status_id,is_quote_status,quoted_status_id,extractedts,urbanized,auto_label,score,wrong_label,irrelevant,manual_label
59399633579799151878,*******arrell,"('Avon', 'IN')",193,26,218,2021-01-13,1554904876747997185,2022-08-03 18:59:46,1,"#greenwave 💚Please help build a wave of support for a constitutional amendment to preserve our #RoevWade privacy rights and the right to safe and legal #abortion in the #USA. Let's build the big mo! (Momentum, sorry, huge #WestWing fan!) #abortionishealthcare #thisisridiculous","[{'text': 'greenwave', 'indices': [0, 10]}, {'text': 'RoevWade', 'indices': [95, 104]}, {'text': 'abortion', 'indices': [152, 161]}, {'text': 'USA', 'indices': [169, 173]}, {'text': 'WestWing', 'indices': [222, 231]}, {'text': 'abortionishealthcare', 'indices': [238, 259]}, {'text': 'thisisridiculous', 'indices': [260, 277]}]",en,0,True,1545570700345368576,0,False,0,2022-08-04 02:31:40.664973,0,0,0.9379249215126038,0,0,0
59399633579799151878,*******arrell,"('Avon', 'IN')",91,11,93,2021-01-13,1545589668049260545,2022-07-09 02:04:27,0,#rupaul and Uncle Ben from #spiderman tell us that with great power comes great responsibility.  Let's show the world what Americans can do.💚🇺🇸 Please wear green to support equal access to healthcare. #greenwave #abortionishealthcare #USAHumanRights,"[{'text': 'rupaul', 'indices': [0, 7]}, {'text': 'spiderman', 'indices': [27, 37]}, {'text': 'greenwave', 'indices': [201, 211]}, {'text': 'abortionishealthcare', 'indices': [212, 233]}, {'text': 'USAHumanRights', 'indices': [234, 249]}]",en,0,False,0,0,False,0,2022-07-09 03:02:11.178751,0,1,0.9895545244216919,0,1,1
59399633579799151878,*******arrell,"('Avon', 'IN')",92,13,123,2021-01-13,1545654311224573954,2022-07-09 06:21:19,0,"@EarlOfEnough That karma, she's a b****.#greenwave #AbortionIsHealthcare #usausa #ThorLoveAndThunder hey, that's a good idea. We could use the help of a god. 💚💕💚🇺🇲","[{'text': 'greenwave', 'indices': [40, 50]}, {'text': 'AbortionIsHealthcare', 'indices': [51, 72]}, {'text': 'usausa', 'indices': [73, 80]}, {'text': 'ThorLoveAndThunder', 'indices': [81, 100]}]",en,0,False,0,1545494794822115328,False,0,2022-07-09 10:02:44.617644,0,1,0.9709380865097046,0,1,1
59399633579799151878,*******arrell,"('Avon', 'IN')",92,13,123,2021-01-13,1545655872549961728,2022-07-09 06:27:31,0,"@pastormontmc Bubble bath, candles, Burt's bees cleansing oil, my jade gua sha, and a good playlist. Sometimes I just relax, sometimes I cry. Kleenex! I feel better after. 💕 Please consider supporting the #greenwave 💚to codify safe and legal #Abortion in the USA.🇺🇲 Thank you!!","[{'text': 'greenwave', 'indices': [205, 215]}, {'text': 'Abortion', 'indices': [242, 251]}]",en,0,False,0,1545486502834196480,False,0,2022-07-09 10:02:43.820040,0,1,0.9972266554832458,0,1,1
59399633579799151878,*******arrell,"('Avon', 'IN')",92,13,123,2021-01-13,1545661024992460800,2022-07-09 06:48:00,0,"Ok people, I've opened up my heart and soul to you. Can I start seeing some green? Please don't tell me this only makes sense to me. Or am I just going to go crazy over here all by myself? 💚#Abortionishealthcare #teamcap #usa #greenwave","[{'text': 'Abortionishealthcare', 'indices': [190, 211]}, {'text': 'teamcap', 'indices': [212, 220]}, {'text': 'usa', 'indices': [221, 225]}, {'text': 'greenwave', 'indices': [226, 236]}]",en,0,False,0,0,False,0,2022-07-09 10:47:53.550259,0,1,0.9823786616325378,0,1,1
59399633579799151878,*******arrell,"('Avon', 'IN')",327,69,304,2021-01-13,1556808109431132164,2022-08-09 01:02:32,0,@KtMcH Thank you for being part of the #GreenWave for legal abortion in the USA. Put on green and don't take it off until we have a constitutional amendment. #AbortionIsHealthcare,"[{'text': 'GreenWave', 'indices': [39, 49]}, {'text': 'AbortionIsHealthcare', 'indices': [158, 179]}]",en,3,False,0,1556654430543552512,False,0,2022-08-09 13:09:14.328035,0,1,0.9815149903297424,1,0,0
59399633579799151878,*******arrell,"('Avon', 'IN')",75,10,79,2021-01-13,1545559050074595330,2022-07-09 00:02:47,0,"@washingtonpost This is why we need a constitutional amendment to protect our Roe v. Wade privacy rights. There is a well-established protocol to follow, used by the courts over the last 50 years, a #greenwave can sweep in and set that in stone.💚💚🇺🇲🇺🇲👍👍 #AbortionIsHealthcare","[{'text': 'greenwave', 'indices': [199, 209]}, {'text': 'AbortionIsHealthcare', 'indices': [254, 275]}]",en,0,False,0,1545236756513038336,False,0,2022-07-09 00:46:54.594205,0,1,0.8680583834648132,0,1,1
59399633579799151878,*******arrell,"('Avon', 'IN')",91,11,93,2021-01-13,1545586024331476995,2022-07-09 01:49:58,0,I already have women sharing their stories with me. It's so sad we have to talk about the most intimate details of our lives to get attention on the issue. But thank you for sharing and I needed those hugs today!! You complete me too! 💚 #greenwave #AbortionIsHealthcare,"[{'text': 'greenwave', 'indices': [237, 247]}, {'text': 'AbortionIsHealthcare', 'indices': [248, 269]}]",en,0,False,0,0,False,0,2022-07-09 03:02:15.665562,0,1,0.9987163543701172,1,0,0
59399633579799151878,*******arrell,"('Avon', 'IN')",92,13,123,2021-01-13,1545640103124631553,2022-07-09 05:24:51,0,"@SenSanders I agree. Once we secure a constitutional amendment for safe and legal #abortion, let's move forward to talk about universal health and child care and #affordablehousing and #universalwage.💚🇺🇲👍#greenwave #wecandothis #greenmeansgo","[{'text': 'abortion', 'indices': [82, 91]}, {'text': 'affordablehousing', 'indices': [162, 180]}, {'text': 'universalwage', 'indices': [185, 199]}, {'text': 'greenwave', 'indices': [204, 214]}, {'text': 'wecandothis', 'indices': [215, 227]}, {'text': 'greenmeansgo', 'indices': [228, 241]}]",en,0,False,0,1545479227339857920,False,0,2022-07-09 09:47:47.949912,0,1,0.9865582585334778,1,0,0
59399633579799151878,*******arrell,"('Avon', 'IN')",327,69,304,2021-01-13,1556807686121029632,2022-08-09 01:00:51,40,"As ever, I'm spending today providing safe, compassionate #abortion care to people who deserve to make decisions about their own life, health, and future. 

I am unapologetically pro-abortion.","[{'text': 'abortion', 'indices': [58, 67]}]",en,0,True,1556654430543552512,0,False,0,2022-08-09 13:09:14.430629,0,1,0.9906003475189209,0,0,1
35764786579457411330,*****favon,"('Avon', 'IN')",51,38,505,2009-04-15,1559315395261222913,2022-08-15 23:05:35,81,"I am 100% Pro-Choice &amp; 100% Pro-Woman.

As #Indiana’s next US Senator, I promise to work towards codifying the protections that were offered under #RoeVWade.

On November 8th, let's #FireToddYoung &amp; elect another #prochoice Senator to help defend women’s reproductive rights.","[{'text': 'Indiana', 'indices': [47, 55]}, {'text': 'RoeVWade', 'indices': [151, 160]}, {'text': 'FireToddYoung', 'indices': [186, 200]}, {'text': 'prochoice', 'indices': [221, 231]}]",en,0,True,1559158956441976832,0,False,0,2022-08-16 20:38:38.994749,0,1,0.9928361773490906,1,0,0
59399633579799151878,*******arrell,"('Avon', 'IN')",327,70,304,2021-01-13,1556826228384055296,2022-08-09 02:14:31,3,"@PattyArquette @GovHolcomb Say f*** you in person @GovHolcomb by flipping him the bird with us on Thursday, August 11th, at Noon/12 pm by rising up and joining the #GreenWave for legal #abortion in #Indiana and the #USA. 💚","[{'text': 'GreenWave', 'indices': [164, 174]}, {'text': 'abortion', 'indices': [185, 194]}, {'text': 'Indiana', 'indices': [198, 206]}, {'text': 'USA', 'indices': [215, 219]}]",en,10,False,0,1555857457611649024,False,0,2022-08-09 15:09:19.359215,0,1,0.6108161807060242,0,0,1
59399633579799151878,*******arrell,"('Avon', 'IN')",69,11,62,2021-01-13,1545394276196130816,2022-07-08 13:08:02,0,"I'll ask again, even if my husband will kill me, anybody know how to ask Chris Evans to put on green to support abortion? It's a starting point. #ASP If you're going to fight a war, you have to wear a uniform!!! Come on, let's show them how it's done. #Greenwave #abortion #usa","[{'text': 'ASP', 'indices': [145, 149]}, {'text': 'Greenwave', 'indices': [252, 262]}, {'text': 'abortion', 'indices': [263, 272]}, {'text': 'usa', 'indices': [273, 277]}]",en,1,False,0,0,False,0,2022-07-08 15:01:12.684846,0,1,0.9375224709510803,0,0,1
59399633579799151878,*******arrell,"('Avon', 'IN')",69,11,62,2021-01-13,1545395817858703361,2022-07-08 13:14:09,0,"I love the #Hoosier State, when I was young I wanted to leave, then I couldn't wait to be #backhomeagaininindiana. We didn't want to raise our daughter anywhere else. I believe we can come together #greenwave, please don't prove me wrong. 💚 #Abortion #Greenwave","[{'text': 'Hoosier', 'indices': [11, 19]}, {'text': 'backhomeagaininindiana', 'indices': [90, 113]}, {'text': 'greenwave', 'indices': [198, 208]}, {'text': 'Abortion', 'indices': [241, 250]}, {'text': 'Greenwave', 'indices': [251, 261]}]",en,0,False,0,0,False,0,2022-07-08 15:01:10.965857,0,1,0.9925075173377991,0,0,1
59399633579799151878,*******arrell,"('Avon', 'IN')",385,79,332,2021-01-13,1557389721764073474,2022-08-10 15:33:39,3,It’s time for @NCAA to break its silence about Indiana’s near total ban on abortion. #AbortionRights #Indiana #NCAA,"[{'text': 'AbortionRights', 'indices': [85, 100]}, {'text': 'Indiana', 'indices': [101, 109]}, {'text': 'NCAA', 'indices': [110, 115]}]",en,0,True,1557318354968387584,0,False,0,2022-08-10 18:17:40.885941,0,0,0.9970734119415283,0,1,0
59399633579799151878,*******arrell,"('Avon', 'IN')",69,11,62,2021-01-13,1545394643650707456,2022-07-08 13:09:29,0,"Please consider protesting silently every day by wearing green to support safe and legal abortion. It's a simple idea, but maybe we'll see each other, we won't feel so alone, maybe it will show us we can come together. #Greenwave #usa #abortion","[{'text': 'Greenwave', 'indices': [219, 229]}, {'text': 'usa', 'indices': [230, 234]}, {'text': 'abortion', 'indices': [235, 244]}]",en,0,False,0,0,False,0,2022-07-08 15:01:12.257443,0,1,0.9495881795883179,0,0,1
38415679266442790974,*****ulsbo,"('Bainbridge Island', 'WA')",1483,899,239334,2009-03-13,1554463317959516162,2022-08-02 13:45:10,12,"In the wake of the #SCOTUS decision overturning the constitutional right to abortion, #Texas lawsuit threatens to undermine the birth control benefit of the #AffordableCareAct. More details at @CNN: https://t.co/0RsKmoMEu2","[{'text': 'SCOTUS', 'indices': [19, 26]}, {'text': 'Texas', 'indices': [86, 92]}, {'text': 'AffordableCareAct', 'indices': [157, 175]}]",en,0,True,1554459512303665152,0,False,0,2022-08-02 15:58:20.233423,0,0,0.9992803931236267,0,0,0
38415679266442790974,*****ulsbo,"('Bainbridge Island', 'WA')",1461,887,237285,2009-03-13,1548105629226508289,2022-07-16 00:41:59,4265,"We need to be clear about what Washington Republicans did yesterday: they blocked a Senate bill—without a vote—that would reaffirm Americans rights to travel between U.S. states.
 
We should all be outraged. #BansOffOurBodies","[{'text': 'BansOffOurBodies', 'indices': [208, 225]}]",en,0,True,1547986851293798400,0,False,0,2022-07-16 02:08:17.017203,0,0,0.9981480836868286,0,0,0
85983958131707964457,*****ammy,"('Bainbridge Island', 'WA')",201,68,7046,2009-03-24,1554933072390369280,2022-08-03 20:51:48,1,These are amazing and clearly effective! #BansOffOurBodies #LimitGovernmentControl #MyBodyMyChoice https://t.co/e1yltSrlw6,"[{'text': 'BansOffOurBodies', 'indices': [41, 58]}, {'text': 'LimitGovernmentControl', 'indices': [59, 82]}, {'text': 'MyBodyMyChoice', 'indices': [83, 98]}]",en,0,False,0,0,True,1554832963946160128,2022-08-04 06:31:24.407121,0,1,0.9996300935745239,0,0,1
38415679266442790974,*****ulsbo,"('Bainbridge Island', 'WA')",1486,899,239459,2009-03-13,1554532275106168832,2022-08-02 18:19:10,49,"@Sanikri It will show who actually cares about women’s rights &amp; who wants to control them!
Americans are unanimously on the side of protecting a women’s right to make her own healthcare decisions!
Congress should respect &amp; reflect the will of the country!
#WomensRights
#DemVoice1
#OneV1 https://t.co/9eda2vNgsi","[{'text': 'WomensRights', 'indices': [264, 277]}, {'text': 'DemVoice1', 'indices': [278, 288]}, {'text': 'OneV1', 'indices': [289, 295]}]",en,0,True,1554508635203440640,0,False,0,2022-08-03 03:29:11.256667,0,1,0.9968114495277405,0,0,1
38415679266442790974,*****ulsbo,"('Bainbridge Island', 'WA')",1490,903,239791,2009-03-13,1555584687241801728,2022-08-05 16:01:05,63,Please read my official statement on an issue of great concern to our community. #sanclemente #womensrights #ReproductiveRights https://t.co/nmFVT3k8TJ,"[{'text': 'sanclemente', 'indices': [81, 93]}, {'text': 'womensrights', 'indices': [94, 107]}, {'text': 'ReproductiveRights', 'indices': [108, 127]}]",en,0,True,1555372186604425216,0,False,0,2022-08-06 11:35:50.459671,0,1,0.7273549437522888,1,0,0
89557205195625667439,*******riffin,"('Bainbridge Island', 'WA')",284,38,599,2019-04-14,1552810412734746624,2022-07-29 00:17:06,0,When you realize on top of all of the other horrible reasons to overturn #RoeVsWade Justice Thomas agrees with a requirement of historical precedent that would invalidate his own mixed-race marriage. https://t.co/tWsc3odYQu,"[{'text': 'RoeVsWade', 'indices': [73, 83]}]",en,0,False,0,0,False,0,2022-07-29 14:22:03.391245,0,0,0.9926921725273132,0,0,0
38415679266442790974,*****ulsbo,"('Bainbridge Island', 'WA')",1345,844,236360,2009-03-13,1545479713803497472,2022-07-08 18:47:32,33,"PA Senate GOP passed a late-night amendment to restrict abortion.

The Republican Agenda, to take away women's rights, means that in Pennsylvania, women are not equal to men anymore!

Want your rights back? Vote! We need 2 more Senators to codify Roe v. Wade.

#DemVoice1 #Fresh https://t.co/baMvHU59LN","[{'text': 'DemVoice1', 'indices': [261, 271]}, {'text': 'Fresh', 'indices': [272, 278]}]",en,0,True,1545479075229229056,0,False,0,2022-07-08 19:01:24.131134,0,0,0.9936568140983582,0,0,0
38415679266442790974,*****ulsbo,"('Bainbridge Island', 'WA')",1457,891,237178,2009-03-13,1547640096186179589,2022-07-14 17:52:07,13,"Extremist Republicans didn't get the SCOTUS decision by sitting out the vote. They worked decades to overturn Roe. 

Let's #RegisterDemocrats and elect more pro-choice reps, up and down the ballot this November.

 #AbortionIsEssential #Voterizer https://t.co/u4Ktp5e5UT","[{'text': 'RegisterDemocrats', 'indices': [123, 141]}, {'text': 'AbortionIsEssential', 'indices': [214, 234]}, {'text': 'Voterizer', 'indices': [235, 245]}]",en,0,True,1547566889915756544,0,False,0,2022-07-14 19:20:55.037464,0,0,0.9937455654144287,0,0,0
38415679266442790974,*****ulsbo,"('Bainbridge Island', 'WA')",1458,887,237254,2009-03-13,1547905544513392646,2022-07-15 11:26:55,35,"America Will Do Even Better Giving @POTUS DEMs In The Senate.

@JoeBiden Wants -
✅Big Oil TAXED For Gouging Us

✅#VotingRights 

✅#WomensRights

✅#ChildCare 

✅Solar/Clean Energy 

✅Semiconductors Made In USA

Republicans Are BLOCKING!

#VoteBlue
https://t.co/h4rStmEo6p https://t.co/a0yPNpy5Aj","[{'text': 'VotingRights', 'indices': [113, 126]}, {'text': 'WomensRights', 'indices': [130, 143]}, {'text': 'ChildCare', 'indices': [146, 156]}, {'text': 'VoteBlue', 'indices': [237, 246]}]",en,0,True,1546910173154971648,0,False,0,2022-07-15 15:37:40.369954,0,0,0.9958316683769226,0,0,0
38415679266442790974,*****ulsbo,"('Bainbridge Island', 'WA')",1326,841,235785,2009-03-13,1543277260219641858,2022-07-02 16:55:46,19,"@mehdirhasan “They will now wield [power] however they want, to achieve whatever outcomes they want, to change the country however they want without restriction, and you must do what they say.”

#SCOTUS #SupremeCourt #SupremeCourtIsCompromised
https://t.co/4KPyvRhDuH https://t.co/AZiWMwM0dV https://t.co/3qRllYJO7O","[{'text': 'SCOTUS', 'indices': [195, 202]}, {'text': 'SupremeCourt', 'indices': [203, 216]}, {'text': 'SupremeCourtIsCompromised', 'indices': [217, 243]}]",en,0,True,1543267013761437696,0,True,1541484484247244800,2022-07-02 17:51:41.444487,0,0,0.9862196445465088,0,0,0
38415679266442790974,*****ulsbo,"('Bainbridge Island', 'WA')",1518,912,241734,2009-03-13,1560672049936211970,2022-08-19 16:56:27,3,"A strong majority of Americans supported Roe v. Wade!

Now we need to elect 2 more Democrat Senators to make #RoeVsWade federal law! 

Protect a woman's right to choose. Help us #RegisterDemocrats who are pro-choice. #AbortionIsEssential #Voterizer https://t.co/DCSmHWh2XR","[{'text': 'RoeVsWade', 'indices': [109, 119]}, {'text': 'RegisterDemocrats', 'indices': [178, 196]}, {'text': 'AbortionIsEssential', 'indices': [217, 237]}, {'text': 'Voterizer', 'indices': [238, 248]}]",en,0,True,1560659248434249728,0,False,0,2022-08-20 02:59:07.465754,0,0,0.9844955801963806,0,0,0
85983958131707964457,*****ammy,"('Bainbridge Island', 'WA')",201,67,6993,2009-03-24,1554335230139330560,2022-08-02 05:16:11,5,KANSAS PAY ATTENTION: KS GOP is lying in texts to voters. Stating a Yes vote protects abortion rights. That is a lie. Vote NO on the amendment proposed by GOP to overturn existing abortion rights #Kansas #AbortionIsHealthcare #VoteNo #DemVoice1 https://t.co/gZlXriio8k,"[{'text': 'Kansas', 'indices': [196, 203]}, {'text': 'AbortionIsHealthcare', 'indices': [204, 225]}, {'text': 'VoteNo', 'indices': [226, 233]}, {'text': 'DemVoice1', 'indices': [234, 244]}]",en,0,True,1554313598364557312,0,True,1554203522492686336,2022-08-02 11:57:54.177751,0,0,0.9978159666061401,0,0,0
38415679266442790974,*****ulsbo,"('Bainbridge Island', 'WA')",1330,842,235849,2009-03-13,1543556477490589697,2022-07-03 11:25:16,142,"How can anyone read the story of a 10-year old Ohio rape victim having to go out of state for an abortion, because of her state’s pro-rapists’ law sanctioned by christofascists on #SCOTUS and still loudly proclaim that the USA is “the land of the free and the home of the brave.”?","[{'text': 'SCOTUS', 'indices': [180, 187]}]",en,0,True,1543526591107682304,0,False,0,2022-07-03 13:07:58.774123,0,0,0.9693938493728638,0,0,0
53177038295807968927,*****akiwi,"('Bainbridge Island', 'WA')",440,119,7039,2016-11-21,1555998560407019520,2022-08-06 19:25:40,0,"@LynnFitchAG So while you're empowering women and spreading love, how many children will you be fostering and/or adopting? #AbortionRights","[{'text': 'AbortionRights', 'indices': [123, 138]}]",en,0,False,0,1540352118019588096,False,0,2022-08-06 23:51:55.790378,0,0,0.9708201289176941,0,0,0
38415679266442790974,*****ulsbo,"('Bainbridge Island', 'WA')",1458,887,237254,2009-03-13,1547917516130775040,2022-07-15 12:14:29,439,"Today House Democrats will pass bills to enshrine #RoeVWade protections into law.

Republicans who CLAIM to be the party of limited government will vote to control your body and restrict your travel. Call them out today - and vote them out in November.","[{'text': 'RoeVWade', 'indices': [50, 59]}]",en,0,True,1547867744443346944,0,False,0,2022-07-15 15:52:38.093940,0,0,0.9908219575881958,0,0,0
38415679266442790974,*****ulsbo,"('Bainbridge Island', 'WA')",1355,847,236468,2009-03-13,1545804050259595265,2022-07-09 16:16:19,225,"Another PA Democrat, @RepBradford gets his mic cut off while calling out the GOP for their middle of the night antics on an abortion ban amendment. Thank you Pennsylvania Democrats for standing up against the MAGA Republicans! #DemCast #RoeVsWade 
https://t.co/0456DpnMqH","[{'text': 'DemCast', 'indices': [227, 235]}, {'text': 'RoeVsWade', 'indices': [236, 246]}]",en,0,True,1545784760185782272,0,False,0,2022-07-09 19:39:37.352938,0,0,0.7219513058662415,0,0,0
38415679266442790974,*****ulsbo,"('Bainbridge Island', 'WA')",1335,846,235964,2009-03-13,1544359875534131202,2022-07-05 16:37:41,14,"Suspend the Justices. #AmericaIsBroken as Trump Supreme Court nominees misled Senators about Roe v. Wade.

Neil Gorsuch and Brett Kavanaugh said they would not overturn landmark abortion ruling, Susan Collins and Joe Manchin say.

https://t.co/c0JdrQCAtp","[{'text': 'AmericaIsBroken', 'indices': [22, 38]}]",en,0,True,1544353509981700096,0,False,0,2022-07-05 17:44:33.374971,0,0,0.9953292608261108,0,0,0
25789360886361058646,*******skipper,"('Bainbridge Island', 'WA')",209,46,494,2011-10-29,1543705266486554624,2022-07-03 21:16:30,11,"Join us for a protest against overturning #RoeVWade. July 4 – 3 PM ET 4 PM ET. 

1. Watch the live protest on Twitch!
2. Tweet about how this affects you
3. Tweet to your representative demanding they take action
4. Use the hashtag #InclusiveProtest
https://t.co/1v3t7fH5TM","[{'text': 'RoeVWade', 'indices': [42, 51]}, {'text': 'InclusiveProtest', 'indices': [232, 249]}]",en,0,True,1543677555487694848,0,False,0,2022-07-03 23:38:48.657470,0,0,0.9947132468223572,0,0,0
38415679266442790974,*****ulsbo,"('Bainbridge Island', 'WA')",1335,846,235964,2009-03-13,1544359758076907521,2022-07-05 16:37:13,168,"Suspend the Supreme Court Justices that misled Senators when questioned about Roe v. Wade.

#AmericaIsBroken because they took away women's rights to an abortion, made it easier to carry guns &amp; made it more difficult to tackle climate change!

Democracy next?
 
#DemVoice1 #Fresh https://t.co/hPburiTNe7","[{'text': 'AmericaIsBroken', 'indices': [92, 108]}, {'text': 'DemVoice1', 'indices': [266, 276]}, {'text': 'Fresh', 'indices': [277, 283]}]",en,0,True,1544348098230878208,0,False,0,2022-07-05 17:44:33.498415,0,0,0.9974008798599243,0,0,0
66953165756121694765,****fitz,"('Beachwood', 'NJ')",834,1220,392092,2010-12-23,1553069049420079107,2022-07-29 17:24:50,1,"PATHETIC:
Samuel #Alito incinerated U.S. #SupremeCourt's credibility when he &amp; 5 additional #Republican religious zealots on #SCOTUS wrongfully overturned #RoeVWade.

Now, corrupt #Alito ""roasts"" world leaders who condemned him for stealing women's #ConstitutionalRightToChoose.🙄 https://t.co/jg4eIOtH8N","[{'text': 'Alito', 'indices': [17, 23]}, {'text': 'SupremeCourt', 'indices': [41, 54]}, {'text': 'Republican', 'indices': [96, 107]}, {'text': 'SCOTUS', 'indices': [129, 136]}, {'text': 'RoeVWade', 'indices': [159, 168]}, {'text': 'Alito', 'indices': [184, 190]}, {'text': 'ConstitutionalRightToChoose', 'indices': [253, 281]}]",en,0,True,1553052053450235904,0,True,1552777293768056832,2022-07-30 13:04:55.133995,0,0,0.9995161294937134,0,0,0
66953165756121694765,****fitz,"('Beachwood', 'NJ')",826,1212,387157,2010-12-23,1545826847698698240,2022-07-09 17:46:55,3,"The Biden-Harris Admin. acts to safeguard access to reproductive health care (#Abortion, etc.) :

#DemVoice1 #DemCast #ONEV1 #Dems4USA https://t.co/WYdowt1Dkl","[{'text': 'Abortion', 'indices': [78, 87]}, {'text': 'DemVoice1', 'indices': [98, 108]}, {'text': 'DemCast', 'indices': [109, 117]}, {'text': 'ONEV1', 'indices': [118, 124]}, {'text': 'Dems4USA', 'indices': [125, 134]}]",en,0,True,1545526056131624960,0,False,0,2022-07-09 18:54:30.347736,0,0,0.9918318390846252,0,0,0
66953165756121694765,****fitz,"('Beachwood', 'NJ')",835,1221,392866,2010-12-23,1554175684469309444,2022-08-01 18:42:13,2,"The @gop has delivered the #DeathPanels they said Dems were going to force on America
#abortion https://t.co/x9yBYO9yzp","[{'text': 'DeathPanels', 'indices': [27, 39]}, {'text': 'abortion', 'indices': [86, 95]}]",en,0,True,1553862173645996032,0,False,0,2022-08-01 20:41:45.558289,0,0,0.9896160364151001,0,0,0
66953165756121694765,****fitz,"('Beachwood', 'NJ')",833,1224,391593,2010-12-23,1552340126914826240,2022-07-27 17:08:21,49,"Turns out when Gorsuch, Kavanaugh, Barrett said #RoeVWade was settled, they meant women would have to settle for second-class citizenship. https://t.co/O5haTA863i","[{'text': 'RoeVWade', 'indices': [48, 57]}]",en,0,True,1552332119434821632,0,True,1551978910010712064,2022-07-28 03:32:01.632475,0,0,0.9959831237792969,0,0,0
66953165756121694765,****fitz,"('Beachwood', 'NJ')",831,1226,388484,2010-12-23,1548494528654454785,2022-07-17 02:27:19,312,"Unelected Supreme Court has too much power!

Here is what's gone:
- Separation of church &amp; state
- Constitutional right to an abortion
- States’ ability to limit guns in public
- EPA’s authority to regulate greenhouse gases

The Midterm Elections are important.

#DemVoice1 #Fresh https://t.co/d5eGzFAelD","[{'text': 'DemVoice1', 'indices': [267, 277]}, {'text': 'Fresh', 'indices': [278, 284]}]",en,0,True,1548418866702721024,0,False,0,2022-07-17 03:25:05.558623,0,0,0.999169111251831,0,0,0
66953165756121694765,****fitz,"('Beachwood', 'NJ')",831,1226,388484,2010-12-23,1548494171635208196,2022-07-17 02:25:54,158,"Ohio’s radical GOP politicians &amp; candidates are actively trying to control women

1st they ban abortions, now they want to stop girls and women from crossing state lines for a legal abortion

It’s only going to get worse unless we elect @TimRyan to protect our rights 

#DemVoice1 https://t.co/N6KeZAGZIg","[{'text': 'DemVoice1', 'indices': [274, 284]}]",en,0,True,1548416480810741760,0,False,0,2022-07-17 03:25:06.270383,0,0,0.9966294169425964,0,0,0
66953165756121694765,****fitz,"('Beachwood', 'NJ')",832,1222,393788,2010-12-23,1555205073621471232,2022-08-04 14:52:38,250,"In Hamilton County Kansas, Democrat Joe Biden won 16% of the vote in 2020. In Tuesday’s amendment election, support for the pro-choice position that Democrats embrace and Republican reject was at 44% in Hamilton Co.

#AbortionRights could redefine 2022.
 https://t.co/IdoYQJfMlH","[{'text': 'AbortionRights', 'indices': [217, 232]}]",en,0,True,1554961925750005760,0,False,0,2022-08-04 16:47:19.635781,0,0,0.8056373000144958,0,1,0
66953165756121694765,****fitz,"('Beachwood', 'NJ')",826,1205,385573,2010-12-23,1543273165488545792,2022-07-02 16:39:29,124,Republicans feel emboldened after finally overturning #RoeVWade. They are going full Fascist &amp; will come after Social Security &amp; Medicare next. These are programs that Americans pay for with our tax dollars &amp;  we must STOP Repubs from getting control of Congress. #VoteBlueIn2022,"[{'text': 'RoeVWade', 'indices': [54, 63]}, {'text': 'VoteBlueIn2022', 'indices': [276, 291]}]",en,0,True,1543236382616952832,0,False,0,2022-07-02 18:36:31.829484,0,0,0.9808839559555054,0,0,0
66953165756121694765,****fitz,"('Beachwood', 'NJ')",833,1238,395041,2010-12-23,1556375738865033217,2022-08-07 20:24:26,872,"“Roe vs Wade is an important precedent of the Supreme Court.”
Samuel Alito confirmation hearing 2006 #RoeVWade

“Roe was egregiously wrong from the start.”
Justice Alito 2022

Justices Barrett, Kavanaugh, Gorsuch, Alito, and Thomas testifying under oath:
https://t.co/JOltFACPjg https://t.co/hYH2WYXIfQ","[{'text': 'RoeVWade', 'indices': [101, 110]}]",en,0,True,1521915343941210112,0,True,1521683203056046080,2022-08-08 15:40:16.392370,0,0,0.9798234105110168,0,0,0
66953165756121694765,****fitz,"('Beachwood', 'NJ')",832,1228,394106,2010-12-23,1555253956628172803,2022-08-04 18:06:53,11,"I trust ⁦@ewarren⁩ not Collins.

“Pressed on if this was a question of letting the perfect be the enemy of the good on this, she said “the problem here is this bill is not an obvious improvement over where we stand right now.””

#RoeVWade #mepolitics https://t.co/vhUCEBRymi","[{'text': 'RoeVWade', 'indices': [229, 238]}, {'text': 'mepolitics', 'indices': [239, 250]}]",en,0,True,1555202743492612096,0,False,0,2022-08-05 13:34:04.598972,0,0,0.998943030834198,0,0,0
66953165756121694765,****fitz,"('Beachwood', 'NJ')",826,1205,385573,2010-12-23,1543268981259337728,2022-07-02 16:22:52,722,"“Roe vs Wade is an important precedent of the Supreme Court.”
Samuel Alito confirmation hearing 2006 #RoeVWade

“Roe was egregiously wrong from the start.”
Justice Alito 2022

Justices Barrett, Kavanaugh, Gorsuch, Alito, and Thomas testifying under oath:
https://t.co/JOltFACPjg https://t.co/hYH2WYXIfQ","[{'text': 'RoeVWade', 'indices': [101, 110]}]",en,0,True,1521915343941210112,0,True,1521683203056046080,2022-07-02 18:36:36.439790,0,0,0.9798234105110168,0,0,0
